,subject,reward,discipline,audience
721,bostrom1a30w6j4m6g3s2c6zt02z56xynnuaqmn3ahwxuq,774688373.0,investors.takeoff,investors
722,bostrom1pmaltcu0x97x8j5klc8xluaapkzcvztcn2vkmw,734384390.0,investors.takeoff,investors
723,bostrom1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4uwev5z,704276829.0,investors.takeoff,investors
724,bostrom1u3ap2d4ytcqrr6jlsjf380g3lvgldq4m64s7dg,673130864.0,investors.takeoff,investors
725,bostrom1keny4peq77drtcdj6fscd9eknqcqyjmxqcr8t8,647527281.0,investors.takeoff,investors
726,bostrom1kk79xcsuah7ckvunku78094gyh7900ehkllkur,173703544.0,investors.takeoff,investors
727,bostrom137eezcxcyqgt6kshfdfuvnsdgwpujyje2l8qdz,73708712.0,investors.takeoff,investors
728,bostrom1uz39kh64w8p5df034fh6g5hwpdq8m0h5rx58he,49997750.0,investors.takeoff,investors
729,bostrom1kz6s2mp4rg7plj8p4qqe2wkegn4ldw3ak2a7qc,233827.0,investors.takeoff,investors
730,bostrom1jv65s3grqf6v6jl3dp4t6c9t9rk99cd8yvs0hc,50726497621325.0,senate,citizens
